customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age
2524,0,84,5.0,1,1,8.0,48.0
2525,0,25,2.0,1,0,8.0,25.0
2526,0,89,7.0,1,0,8.0,48.0
2527,1,60,,2,1,16.0,37.0
2528,0,81,2.0,2,0,15.0,39.0
2529,0,81,7.0,3,1,10.0,63.0
2530,1,63,3.0,1,1,18.0,57.0
2531,0,48,3.0,3,1,8.0,36.0
2532,1,27,7.0,1,0,11.0,48.0
2533,0,11,1.0,2,1,5.0,24.0
2534,1,70,7.0,2,1,12.0,52.0
2535,0,53,2.0,2,0,13.0,36.0
2536,1,71,1.0,1,1,16.0,53.0
2537,1,8,,2,1,12.0,28.0
2538,1,13,,3,1,20.0,58.0
2539,0,68,7.0,2,1,12.0,50.0
2540,2,14,4.0,1,1,11.0,40.0
2541,0,17,2.0,3,1,2.0,17.0
2542,1,43,3.0,2,1,12.0,51.0
2543,0,41,,2,0,2.0,18.0
2544,0,73,7.0,1,1,16.0,29.0
2545,1,33,7.0,1,1,16.0,39.0
2546,1,45,7.0,3,0,11.0,37.0
2547,1,91,1.0,1,1,14.0,32.0
2548,1,11,,1,0,13.0,46.0
2549,0,12,1.0,1,1,4.0,19.0
2550,0,34,1.0,1,1,4.0,20.0
2551,1,0,,1,0,5.0,30.0
2552,0,1,7.0,2,1,17.0,44.0
2553,0,42,,3,1,13.0,36.0
2554,1,76,,3,0,12.0,35.0
2555,0,43,1.0,2,0,11.0,41.0
2556,0,39,1.0,1,1,15.0,29.0
2557,1,37,,1,0,19.0,39.0
2558,1,84,1.0,3,1,20.0,43.0
2559,1,7,9.0,3,0,8.0,48.0
2560,0,7,,1,0,21.0,37.0
2561,1,44,7.0,3,1,15.0,54.0
2562,0,98,5.0,1,0,13.0,37.0
2563,1,49,,1,1,20.0,27.0
2564,1,18,1.0,1,0,15.0,41.0
2565,1,62,1.0,2,1,9.0,48.0
2566,1,48,9.0,2,1,6.0,21.0
2567,0,97,2.0,1,0,22.0,42.0
2568,1,42,7.0,1,0,18.0,34.0
2569,0,62,5.0,1,0,16.0,32.0
2570,0,13,2.0,1,1,18.0,40.0
2571,0,97,1.0,2,1,7.0,31.0
2572,1,30,2.0,1,0,13.0,37.0
2573,1,72,,1,0,10.0,63.0
2574,0,73,7.0,1,0,4.0,38.0
2575,0,87,2.0,3,1,16.0,43.0
2576,1,15,7.0,1,0,13.0,58.0
2577,0,78,,1,1,10.0,41.0
2578,0,49,5.0,3,0,3.0,26.0
2579,1,35,7.0,1,0,16.0,47.0
2580,1,27,2.0,1,1,13.0,29.0
2581,1,49,7.0,2,1,11.0,43.0
2582,0,98,1.0,1,0,7.0,40.0
2583,1,34,3.0,1,0,15.0,54.0
2584,1,86,2.0,3,0,12.0,37.0
2585,0,15,,2,0,7.0,23.0
2586,0,10,2.0,1,1,13.0,38.0
2587,1,76,,2,0,4.0,38.0
2588,0,37,,3,0,2.0,16.0
2589,1,42,,3,0,8.0,52.0
2590,1,48,2.0,2,1,11.0,53.0
2591,0,50,5.0,3,0,13.0,43.0
2592,0,84,2.0,1,1,1.0,22.0
2593,1,69,7.0,2,0,19.0,44.0
2594,0,90,7.0,1,0,2.0,20.0
2595,0,56,,2,1,8.0,40.0
2596,1,51,,2,1,13.0,41.0
2597,1,58,7.0,3,1,11.0,37.0
2598,0,23,7.0,2,0,9.0,37.0
2599,1,9,7.0,1,0,5.0,63.0
2600,0,55,2.0,1,1,1.0,16.0
2601,1,48,2.0,2,0,13.0,42.0
2602,1,46,1.0,1,0,3.0,40.0
2603,1,44,2.0,3,0,11.0,55.0
2604,0,91,5.0,1,1,7.0,42.0
2605,0,50,1.0,3,1,18.0,52.0
2606,1,56,7.0,3,0,12.0,39.0
2607,0,90,1.0,2,1,7.0,25.0
2608,1,44,1.0,2,1,6.0,42.0
2609,1,17,2.0,1,1,14.0,53.0
2610,1,41,4.0,1,0,10.0,63.0
2611,1,36,2.0,2,0,9.0,26.0
2612,0,33,5.0,2,0,18.0,48.0
2613,0,78,1.0,1,1,16.0,51.0
2614,0,65,5.0,3,0,18.0,60.0
2615,1,23,2.0,1,1,1.0,19.0
2616,1,28,,3,1,13.0,47.0
2617,1,79,1.0,3,0,18.0,58.0
2618,0,85,,1,0,4.0,40.0
2619,1,62,2.0,3,1,14.0,39.0
2620,0,26,7.0,1,0,1.0,18.0
2621,1,24,9.0,3,0,15.0,43.0
2622,0,13,2.0,1,0,16.0,38.0
2623,0,42,3.0,1,1,15.0,35.0
2624,0,37,5.0,1,1,11.0,53.0
2625,1,45,7.0,2,1,8.0,45.0
2626,0,42,3.0,2,1,4.0,19.0
2627,1,7,5.0,1,1,12.0,46.0
2628,0,29,9.0,2,0,1.0,16.0
2629,1,60,9.0,3,0,19.0,41.0
2630,0,76,5.0,1,0,10.0,39.0
2631,0,4,2.0,1,1,2.0,22.0
2632,0,18,6.0,1,0,16.0,52.0
2633,1,47,3.0,1,1,12.0,48.0
2634,0,85,2.0,3,0,15.0,37.0
2635,0,45,5.0,1,0,14.0,58.0
2636,1,35,7.0,3,1,14.0,43.0
2637,1,28,5.0,1,1,11.0,45.0
2638,0,1,4.0,1,1,15.0,40.0
2639,1,70,9.0,1,1,10.0,31.0
2640,0,75,,2,0,12.0,39.0
2641,1,71,,1,1,12.0,40.0
2642,2,36,2.0,3,0,11.0,40.0
2643,1,53,,2,0,18.0,28.0
2644,0,72,4.0,1,0,12.0,40.0
2645,0,20,4.0,3,1,1.0,17.0
2646,1,14,5.0,1,1,17.0,45.0
2647,2,1,4.0,3,0,11.0,40.0
2648,0,60,,2,0,1.0,19.0
2649,0,7,1.0,2,1,20.0,31.0
2650,1,33,4.0,2,1,10.0,22.0
2651,0,10,7.0,1,1,10.0,39.0
2652,0,96,,2,1,15.0,60.0
2653,0,80,1.0,2,0,1.0,22.0
2654,1,83,8.0,1,0,13.0,40.0
2655,0,56,7.0,1,0,15.0,51.0
2656,1,80,,1,1,10.0,58.0
2657,0,20,,1,0,5.0,26.0
2658,1,82,7.0,1,1,6.0,53.0
2659,1,81,6.0,3,1,11.0,43.0
2660,0,44,5.0,3,1,19.0,54.0
2661,1,59,2.0,3,1,12.0,41.0
2662,1,53,3.0,1,1,16.0,40.0
2663,0,69,1.0,1,1,19.0,61.0
2664,0,83,,1,0,15.0,51.0
2665,0,43,8.0,1,1,17.0,52.0
2666,0,2,1.0,1,0,9.0,46.0
2667,1,65,7.0,2,1,6.0,59.0
2668,0,27,1.0,1,0,18.0,39.0
2669,0,95,3.0,2,0,1.0,22.0
2670,0,53,2.0,3,1,18.0,40.0
2671,1,11,,1,0,11.0,27.0
2672,0,21,1.0,2,0,4.0,31.0
2673,1,27,,1,1,14.0,32.0
2674,1,59,1.0,3,0,5.0,24.0
2675,1,24,5.0,1,0,7.0,44.0
2676,0,33,5.0,1,1,12.0,60.0
2677,0,34,2.0,1,0,10.0,63.0
2678,0,33,1.0,1,0,11.0,41.0
2679,0,5,2.0,3,0,10.0,27.0
2680,1,0,2.0,1,1,14.0,58.0
2681,1,78,7.0,2,1,18.0,43.0
2682,1,54,7.0,3,1,20.0,30.0
2683,1,81,,2,1,6.0,52.0
2684,0,96,1.0,1,1,12.0,53.0
2685,1,42,,1,0,9.0,39.0
2686,0,63,2.0,2,0,4.0,21.0
2687,0,67,7.0,3,1,20.0,55.0
2688,0,53,3.0,1,0,13.0,40.0
2689,0,17,,1,0,10.0,39.0
2690,1,17,1.0,2,1,12.0,37.0
2691,0,41,9.0,1,0,18.0,42.0
2692,1,57,1.0,3,1,22.0,29.0
2693,0,91,1.0,3,1,16.0,49.0
2694,1,48,5.0,1,0,6.0,32.0
2695,1,88,7.0,1,1,19.0,41.0
2696,2,42,1.0,1,1,11.0,40.0
2697,2,70,4.0,3,0,11.0,40.0
2698,1,19,1.0,3,0,20.0,43.0
2699,0,93,7.0,2,1,16.0,39.0
2700,1,22,,1,0,2.0,23.0
2701,1,13,1.0,2,1,7.0,57.0
2702,1,34,7.0,2,1,11.0,41.0
2703,1,37,7.0,2,1,18.0,37.0
2704,0,6,5.0,2,1,3.0,18.0
2705,1,11,7.0,1,0,3.0,21.0
2706,0,59,5.0,2,0,6.0,53.0
2707,0,56,3.0,3,1,5.0,29.0
2708,1,34,,1,1,10.0,37.0
2709,0,6,2.0,3,0,6.0,22.0
2710,0,77,5.0,1,0,2.0,19.0
2711,0,52,1.0,2,0,6.0,47.0
2712,1,0,7.0,3,1,11.0,30.0
2713,0,55,5.0,2,1,5.0,63.0
2714,1,50,1.0,3,1,1.0,19.0
2715,0,27,7.0,2,0,11.0,55.0
2716,1,46,9.0,1,0,7.0,50.0
2717,0,31,1.0,1,0,13.0,36.0
2718,0,69,,3,1,14.0,41.0
2719,0,69,8.0,2,1,6.0,29.0
2720,1,0,5.0,3,0,10.0,34.0
2721,0,3,7.0,1,1,17.0,48.0
2722,1,1,1.0,1,0,8.0,30.0
2723,1,71,7.0,1,1,18.0,39.0
2724,0,92,2.0,1,0,4.0,23.0
2725,1,20,3.0,2,0,11.0,52.0
2726,0,49,2.0,2,0,4.0,41.0
2727,1,88,2.0,3,1,2.0,29.0
2728,1,55,4.0,3,0,19.0,58.0
2729,1,76,,1,1,1.0,17.0
2730,0,15,2.0,1,0,11.0,57.0
2731,1,74,5.0,1,1,1.0,17.0
2732,1,36,1.0,1,0,7.0,56.0
2733,1,89,7.0,1,1,17.0,32.0
2734,1,35,7.0,3,0,10.0,60.0
2735,0,18,2.0,3,1,14.0,59.0
2736,0,40,,2,1,9.0,24.0
2737,0,28,5.0,1,1,3.0,19.0
2738,1,77,1.0,1,0,5.0,20.0
2739,0,48,1.0,3,1,15.0,32.0
2740,1,61,2.0,2,1,12.0,54.0
2741,0,6,3.0,3,0,4.0,18.0
2742,0,50,2.0,3,1,15.0,38.0
2743,0,67,1.0,3,1,20.0,38.0
2744,0,59,2.0,1,0,3.0,18.0
2745,1,8,7.0,1,1,18.0,40.0
2746,1,97,2.0,3,1,7.0,64.0
2747,1,5,,2,0,11.0,62.0
2748,1,96,2.0,1,0,4.0,50.0
2749,0,3,5.0,1,0,5.0,38.0
2750,1,42,3.0,3,0,20.0,37.0
2751,0,94,5.0,3,1,12.0,38.0
2752,1,11,5.0,2,1,14.0,57.0
2753,0,26,7.0,1,1,7.0,32.0
2754,0,17,5.0,1,0,11.0,54.0
2755,1,66,7.0,1,1,1.0,18.0
2756,1,11,9.0,1,0,8.0,48.0
2757,1,65,2.0,2,0,8.0,56.0
2758,0,17,7.0,2,0,19.0,62.0
2759,1,16,1.0,2,1,1.0,16.0
2760,0,55,3.0,1,0,11.0,41.0
2761,1,78,2.0,1,0,19.0,56.0
2762,1,34,7.0,1,0,9.0,25.0
2763,1,30,2.0,1,1,10.0,38.0
2764,1,12,2.0,1,1,20.0,62.0
2765,0,68,4.0,1,1,7.0,32.0
2766,1,93,2.0,3,1,8.0,28.0
2767,1,84,3.0,3,0,22.0,29.0
2768,0,86,7.0,1,0,3.0,22.0
2769,0,31,7.0,2,1,15.0,39.0
2770,0,24,7.0,3,1,13.0,40.0
2771,1,6,5.0,2,1,10.0,48.0
2772,0,15,3.0,2,1,13.0,63.0
2773,0,69,7.0,1,1,20.0,41.0
2774,1,50,7.0,1,0,14.0,61.0
2775,1,40,7.0,1,1,7.0,51.0
2776,0,59,,1,0,16.0,37.0
2777,1,0,1.0,1,1,1.0,20.0
2778,0,50,2.0,1,0,12.0,39.0
2779,0,54,,2,1,11.0,32.0
2780,0,77,2.0,2,1,16.0,32.0
2781,1,4,2.0,2,1,5.0,20.0
2782,1,91,4.0,1,0,12.0,29.0
2783,0,14,5.0,2,1,7.0,39.0
2784,0,6,7.0,1,0,13.0,28.0
2785,1,9,2.0,1,0,8.0,36.0
2786,0,94,1.0,1,1,11.0,49.0
2787,1,92,,2,1,6.0,37.0
2788,1,45,1.0,2,0,4.0,49.0
2789,1,66,2.0,2,1,7.0,25.0
2790,1,16,5.0,3,1,20.0,40.0
2791,0,72,2.0,1,0,3.0,29.0
2792,1,22,2.0,1,1,12.0,53.0
2793,0,77,1.0,2,1,14.0,46.0
2794,1,41,1.0,1,1,18.0,42.0
2795,1,9,2.0,1,0,17.0,51.0
2796,1,52,7.0,1,0,9.0,40.0
2797,1,6,4.0,1,1,14.0,32.0
2798,0,59,6.0,3,1,5.0,52.0
2799,1,80,,1,1,18.0,44.0
2800,1,29,2.0,1,0,2.0,29.0
2801,1,15,1.0,1,0,10.0,52.0
2802,1,36,2.0,1,0,3.0,21.0
2803,1,95,5.0,1,1,11.0,47.0
2804,0,61,,1,1,5.0,53.0
2805,1,0,7.0,3,0,4.0,25.0
2806,0,60,7.0,1,1,3.0,31.0
2807,1,9,7.0,1,1,11.0,60.0
2808,0,68,2.0,1,1,1.0,16.0
2809,1,44,5.0,1,0,10.0,48.0
2810,0,27,3.0,1,1,15.0,56.0
2811,1,29,3.0,1,0,22.0,41.0
2812,1,16,,3,1,1.0,16.0
2813,1,51,7.0,1,1,11.0,64.0
2814,0,42,3.0,3,1,18.0,31.0
2815,0,50,1.0,1,0,19.0,63.0
2816,1,87,2.0,1,1,14.0,28.0
2817,1,33,2.0,2,1,6.0,30.0
2818,0,82,,2,0,7.0,61.0
2819,0,63,7.0,2,0,14.0,40.0
2820,0,44,7.0,2,1,16.0,38.0
2821,0,13,3.0,2,0,11.0,32.0
2822,1,83,,1,0,3.0,36.0
2823,0,98,3.0,1,0,7.0,46.0
2824,0,41,9.0,2,0,7.0,22.0
2825,1,28,7.0,2,1,19.0,46.0
2826,1,73,,1,0,15.0,55.0
2827,1,17,2.0,3,0,14.0,44.0
2828,1,37,1.0,3,1,4.0,19.0
2829,1,2,7.0,3,0,11.0,38.0
2830,0,39,7.0,3,0,9.0,59.0
2831,1,16,1.0,1,1,11.0,49.0
2832,0,9,8.0,1,1,9.0,41.0
2833,0,60,4.0,1,1,3.0,18.0
2834,0,33,5.0,2,0,9.0,37.0
2835,1,30,7.0,2,0,2.0,20.0
2836,1,80,1.0,1,0,16.0,54.0
2837,1,81,5.0,1,0,10.0,30.0
2838,1,14,5.0,3,0,21.0,40.0
2839,1,12,9.0,1,0,10.0,40.0
2840,0,63,7.0,1,1,9.0,25.0
2841,1,19,,1,0,16.0,54.0
2842,1,80,1.0,1,0,6.0,49.0
2843,1,42,2.0,2,1,5.0,49.0
2844,1,98,2.0,1,1,13.0,42.0
2845,1,1,,1,0,11.0,43.0
2846,1,66,3.0,1,0,14.0,47.0
2847,1,50,1.0,1,0,12.0,41.0
2848,1,42,3.0,1,1,13.0,50.0
2849,0,65,,3,1,2.0,23.0
2850,1,74,,1,1,5.0,45.0
2851,0,36,9.0,2,1,16.0,42.0
2852,1,20,3.0,3,1,14.0,46.0
2853,0,65,5.0,3,1,7.0,32.0
2854,2,49,4.0,3,1,11.0,40.0
2855,1,81,7.0,1,1,17.0,42.0
2856,1,53,2.0,1,1,13.0,41.0
2857,1,9,7.0,1,1,17.0,60.0
2858,0,4,,1,1,1.0,15.0
2859,1,98,6.0,3,0,5.0,23.0
2860,1,13,,1,0,1.0,22.0
2861,1,4,2.0,1,1,4.0,43.0
2862,0,46,2.0,1,0,10.0,30.0
2863,0,90,7.0,1,0,16.0,52.0
2864,1,36,4.0,1,0,21.0,43.0
2865,1,11,7.0,3,0,3.0,20.0
2866,0,10,1.0,3,0,7.0,22.0
2867,0,53,,3,0,12.0,62.0
2868,1,20,5.0,3,0,10.0,45.0
2869,1,19,7.0,2,0,2.0,16.0
2870,0,99,,1,0,11.0,60.0
2871,0,49,9.0,3,1,15.0,39.0
2872,1,52,1.0,2,1,17.0,43.0
2873,1,59,2.0,1,0,13.0,36.0
2874,1,97,7.0,2,0,18.0,40.0
2875,0,71,2.0,3,0,2.0,19.0
2876,0,68,5.0,3,0,10.0,36.0
2877,0,59,3.0,2,1,18.0,50.0
2878,0,73,3.0,1,1,9.0,32.0
2879,1,62,6.0,1,1,5.0,43.0
2880,0,43,1.0,1,0,7.0,50.0
2881,0,71,1.0,2,1,11.0,55.0
2882,1,62,7.0,1,0,9.0,31.0
2883,0,84,2.0,1,1,2.0,22.0
2884,1,99,,1,0,15.0,55.0
2885,1,70,2.0,1,1,4.0,48.0
2886,1,39,,1,0,14.0,56.0
2887,0,42,2.0,3,1,18.0,43.0
2888,0,37,4.0,3,1,16.0,55.0
2889,0,55,,1,1,8.0,31.0
2890,0,64,,2,1,20.0,58.0
2891,1,5,7.0,3,1,12.0,30.0
2892,0,59,7.0,2,1,7.0,52.0
2893,0,84,,1,0,11.0,37.0
2894,0,91,2.0,1,1,22.0,40.0
2895,1,85,9.0,1,1,5.0,50.0
2896,1,5,2.0,1,1,12.0,47.0
2897,1,94,7.0,2,0,5.0,55.0
2898,1,81,,2,1,5.0,52.0
2899,1,13,7.0,3,0,4.0,27.0
2900,0,29,1.0,1,1,18.0,31.0
2901,0,77,7.0,1,1,6.0,22.0
2902,1,57,2.0,1,1,7.0,43.0
2903,0,47,7.0,2,1,9.0,40.0
2904,1,26,7.0,3,1,11.0,40.0
2905,1,34,,1,0,14.0,53.0
2906,1,93,5.0,1,1,4.0,25.0
2907,0,89,2.0,3,0,8.0,40.0
2908,1,42,1.0,2,1,11.0,62.0
2909,1,31,9.0,3,0,6.0,38.0
2910,1,15,1.0,1,1,12.0,55.0
2911,1,55,9.0,1,0,11.0,49.0
2912,0,60,,3,0,4.0,41.0
2913,0,44,4.0,2,1,14.0,62.0
2914,1,76,1.0,2,1,11.0,35.0
2915,1,32,7.0,1,0,17.0,42.0
2916,0,23,7.0,2,1,9.0,48.0
2917,0,21,7.0,2,0,18.0,41.0
2918,1,58,2.0,1,1,5.0,28.0
2919,0,47,2.0,3,1,8.0,53.0
2920,2,0,4.0,1,1,11.0,40.0
2921,1,15,2.0,1,0,7.0,41.0
2922,0,34,7.0,2,1,10.0,36.0
2923,1,46,,2,1,4.0,46.0
2924,1,79,9.0,1,1,6.0,29.0
2925,0,36,2.0,2,1,19.0,39.0
2926,1,27,1.0,3,0,12.0,54.0
2927,0,49,7.0,2,1,14.0,57.0
2928,0,92,,1,0,5.0,25.0
2929,0,97,5.0,1,0,2.0,18.0
2930,0,46,9.0,1,0,3.0,20.0
2931,0,61,4.0,1,1,6.0,38.0
2932,0,4,4.0,1,0,17.0,32.0
2933,0,61,5.0,2,1,6.0,31.0
2934,1,26,8.0,1,1,9.0,31.0
2935,1,41,7.0,1,0,17.0,39.0
2936,1,23,2.0,1,1,11.0,33.0
2937,1,47,2.0,1,0,15.0,43.0
2938,0,79,6.0,2,0,2.0,17.0
2939,1,38,,1,1,17.0,31.0
2940,0,83,,2,1,14.0,47.0
2941,1,38,5.0,1,0,10.0,54.0
2942,0,10,,3,0,10.0,47.0
2943,0,65,,3,0,17.0,38.0
2944,0,45,7.0,2,0,7.0,40.0
2945,0,79,,1,0,18.0,45.0
2946,0,14,3.0,1,1,7.0,27.0
2947,0,75,7.0,1,0,11.0,40.0
2948,0,23,7.0,1,1,2.0,20.0
2949,1,68,8.0,1,0,17.0,40.0
2950,0,19,2.0,1,1,10.0,62.0
2951,0,13,2.0,3,0,12.0,40.0
2952,1,28,7.0,3,1,16.0,42.0
2953,0,45,1.0,3,1,8.0,45.0
2954,1,23,1.0,1,0,16.0,43.0
2955,0,74,2.0,3,0,13.0,27.0
2956,0,17,8.0,1,1,19.0,58.0
2957,0,66,1.0,2,0,11.0,48.0
2958,0,10,7.0,2,1,14.0,42.0
2959,1,1,1.0,1,1,11.0,64.0
2960,1,6,3.0,1,1,16.0,41.0
2961,0,56,1.0,1,1,12.0,42.0
2962,1,26,3.0,1,0,15.0,46.0
2963,2,17,4.0,2,1,11.0,40.0
2964,1,36,8.0,1,1,14.0,43.0
2965,1,24,,3,0,8.0,45.0
2966,1,81,1.0,1,1,5.0,48.0
2967,0,60,1.0,2,1,20.0,38.0
2968,0,38,5.0,3,0,16.0,40.0
2969,0,12,,1,1,6.0,43.0
2970,1,64,2.0,1,0,5.0,25.0
2971,1,5,7.0,3,1,8.0,49.0
2972,1,11,,3,0,17.0,61.0
2973,0,34,1.0,3,0,5.0,45.0
2974,1,1,2.0,3,0,15.0,42.0
2975,1,67,2.0,1,0,14.0,36.0
2976,0,16,1.0,1,1,8.0,53.0
2977,1,28,,2,0,18.0,40.0
2978,0,96,7.0,2,0,10.0,43.0
2979,1,39,5.0,1,0,18.0,41.0
2980,1,27,7.0,1,0,4.0,38.0
2981,0,26,5.0,3,1,21.0,37.0
2982,1,30,2.0,1,1,11.0,35.0
2983,0,2,5.0,1,1,17.0,32.0
2984,1,48,7.0,1,1,13.0,58.0
2985,0,69,5.0,2,1,14.0,31.0
2986,0,60,2.0,1,0,13.0,37.0
2987,1,51,,3,1,4.0,33.0
2988,1,20,,1,1,1.0,19.0
2989,0,37,1.0,3,1,2.0,17.0
2990,0,65,6.0,3,0,8.0,39.0
2991,1,48,2.0,1,0,11.0,53.0
2992,1,26,1.0,1,1,10.0,43.0
2993,1,85,2.0,2,0,4.0,22.0
2994,1,26,7.0,1,1,18.0,41.0
2995,0,60,1.0,1,1,2.0,20.0
2996,1,67,2.0,1,0,14.0,50.0
2997,1,57,1.0,2,0,10.0,44.0
2998,1,34,7.0,3,1,2.0,17.0
2999,2,28,4.0,2,1,11.0,40.0
3000,0,28,2.0,2,0,22.0,43.0
3001,0,48,6.0,1,0,20.0,40.0
3002,0,62,2.0,1,1,16.0,61.0
3003,1,72,5.0,1,1,4.0,54.0
3004,0,82,1.0,1,1,16.0,62.0
3005,0,36,3.0,2,1,8.0,48.0
3006,1,72,,1,1,21.0,29.0
3007,0,38,7.0,1,0,16.0,44.0
3008,1,40,1.0,3,1,17.0,35.0
3009,1,11,1.0,3,1,14.0,40.0
3010,1,16,,2,0,5.0,47.0
3011,1,84,2.0,3,0,3.0,23.0
3012,2,81,4.0,1,1,11.0,40.0
3013,1,94,3.0,3,0,6.0,49.0
3014,1,59,,3,0,1.0,16.0
3015,1,25,5.0,2,0,1.0,17.0
3016,0,25,2.0,3,0,11.0,32.0
3017,0,88,2.0,2,0,7.0,62.0
3018,1,16,,3,1,15.0,46.0
3019,0,98,7.0,2,1,14.0,31.0
3020,0,13,7.0,3,1,10.0,52.0
3021,0,4,,1,0,9.0,34.0
3022,1,21,,3,0,8.0,29.0
3023,1,37,4.0,3,1,7.0,23.0
3024,0,86,1.0,1,0,12.0,58.0
3025,0,27,2.0,1,1,9.0,40.0
3026,1,11,3.0,1,1,5.0,29.0
3027,0,83,1.0,1,1,5.0,40.0
3028,1,67,7.0,3,0,20.0,61.0
3029,0,85,7.0,1,0,13.0,39.0
3030,1,68,7.0,2,0,3.0,19.0
3031,0,95,1.0,1,1,5.0,21.0
3032,0,53,1.0,2,1,5.0,25.0
3033,1,60,2.0,3,0,12.0,38.0
3034,1,54,7.0,1,1,18.0,61.0
3035,0,98,1.0,3,0,13.0,37.0
3036,1,24,3.0,2,1,11.0,40.0
3037,1,30,2.0,3,1,18.0,46.0
3038,1,45,,3,0,13.0,59.0
3039,1,52,2.0,2,0,18.0,49.0
3040,1,87,5.0,1,0,5.0,51.0
3041,1,20,5.0,1,1,11.0,43.0
3042,0,76,3.0,3,1,15.0,46.0
3043,1,21,,1,1,18.0,36.0
3044,0,59,1.0,2,1,19.0,27.0
3045,0,52,2.0,2,1,2.0,21.0
3046,1,53,7.0,2,0,18.0,53.0
3047,0,20,5.0,1,1,19.0,55.0
3048,0,38,7.0,1,0,16.0,48.0
3049,0,72,3.0,3,1,12.0,50.0
3050,1,90,,3,0,5.0,20.0
3051,1,81,7.0,2,1,7.0,44.0
3052,1,72,,1,0,18.0,41.0
3053,1,67,5.0,3,0,17.0,33.0
3054,1,94,7.0,2,0,16.0,52.0
3055,1,96,,1,1,2.0,18.0
3056,1,43,9.0,1,0,18.0,49.0
3057,1,96,,1,0,9.0,41.0
3058,0,67,7.0,1,1,16.0,31.0
3059,0,83,,1,0,17.0,59.0
3060,0,28,2.0,1,1,6.0,35.0
3061,1,51,7.0,2,1,3.0,26.0
3062,0,78,7.0,1,0,13.0,55.0
3063,0,74,2.0,2,0,2.0,18.0
3064,0,96,2.0,2,1,4.0,22.0
3065,1,88,2.0,3,1,13.0,39.0
3066,1,29,2.0,2,1,2.0,22.0
3067,1,8,7.0,1,1,9.0,26.0
3068,1,88,7.0,2,0,1.0,27.0
3069,1,59,2.0,2,0,12.0,29.0
3070,1,74,1.0,2,1,1.0,19.0
3071,1,59,9.0,1,1,12.0,28.0
3072,0,87,7.0,1,1,10.0,38.0
3073,0,16,8.0,2,0,17.0,50.0
3074,0,31,1.0,1,1,12.0,48.0
3075,0,36,9.0,1,1,16.0,58.0
3076,1,9,1.0,1,1,4.0,26.0
3077,0,19,7.0,2,0,2.0,17.0
3078,1,54,5.0,1,0,7.0,35.0
3079,0,34,5.0,1,1,20.0,58.0
3080,0,87,2.0,3,0,10.0,59.0
3081,1,61,,3,1,9.0,46.0
3082,0,68,7.0,1,1,2.0,20.0
3083,0,44,,1,1,12.0,46.0
3084,1,57,2.0,2,1,16.0,58.0
3085,0,91,,2,0,5.0,39.0
3086,2,18,4.0,3,0,11.0,40.0
3087,0,64,1.0,1,0,9.0,31.0
3088,0,92,5.0,2,1,17.0,43.0
3089,0,27,7.0,2,1,2.0,17.0
3090,0,81,7.0,1,0,8.0,53.0
3091,1,88,7.0,2,1,3.0,22.0
3092,1,8,,2,0,9.0,45.0
3093,0,31,3.0,3,1,6.0,25.0
3094,0,51,,1,1,17.0,28.0
3095,0,14,5.0,3,1,2.0,19.0
3096,1,32,2.0,1,0,10.0,44.0
3097,0,2,2.0,2,1,19.0,39.0
3098,1,77,1.0,1,0,12.0,37.0
3099,1,73,5.0,1,1,3.0,21.0
3100,1,19,,1,0,7.0,63.0
3101,0,68,7.0,3,0,12.0,30.0
3102,0,37,3.0,2,0,2.0,27.0
3103,1,5,5.0,1,0,20.0,64.0
3104,1,19,3.0,1,1,2.0,23.0
3105,0,88,1.0,1,0,12.0,52.0
3106,1,13,2.0,1,1,21.0,28.0
3107,1,98,,3,0,9.0,57.0
3108,0,94,9.0,1,0,10.0,50.0
3109,1,75,1.0,1,1,10.0,59.0
3110,0,14,4.0,2,1,8.0,23.0
3111,0,42,2.0,1,1,4.0,20.0
3112,0,41,5.0,3,1,1.0,16.0
3113,1,52,3.0,1,1,18.0,48.0
3114,0,48,4.0,1,1,18.0,43.0
3115,0,40,7.0,1,0,8.0,36.0
3116,0,16,1.0,1,0,7.0,39.0
3117,1,68,2.0,2,1,6.0,22.0
3118,0,54,1.0,3,0,9.0,24.0
3119,0,13,,3,0,19.0,57.0
3120,1,89,1.0,1,1,10.0,38.0
3121,0,82,7.0,1,0,19.0,58.0
3122,1,17,7.0,3,1,15.0,37.0
3123,1,71,1.0,3,0,20.0,41.0
3124,1,73,5.0,3,1,9.0,36.0
3125,1,2,1.0,3,1,5.0,39.0
3126,0,7,2.0,3,0,12.0,31.0
3127,0,39,1.0,1,0,10.0,46.0
3128,1,96,7.0,3,1,16.0,52.0
3129,1,44,3.0,3,1,11.0,62.0
3130,1,53,8.0,1,0,17.0,46.0
3131,1,63,5.0,2,1,3.0,18.0
3132,0,33,5.0,1,1,7.0,42.0
3133,1,89,7.0,1,0,2.0,18.0
3134,1,53,7.0,1,0,5.0,22.0
3135,0,83,2.0,1,0,16.0,55.0
3136,0,60,5.0,1,1,3.0,19.0
3137,1,48,,1,0,9.0,24.0
3138,0,34,2.0,1,1,6.0,46.0
3139,0,65,2.0,3,1,17.0,44.0
3140,1,2,7.0,3,0,16.0,32.0
3141,1,92,5.0,1,1,3.0,22.0
3142,0,98,7.0,1,0,6.0,25.0
